"REF_DATE","GEO","DGUID","Population and dwelling counts (13)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Forteau","2021A00051010005","Province/territory population rank, 2021","","0","units","0","","363.13","191","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Population, 2021","","0","units","0","","364.1","8040","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Population, 2016","","0","units","0","","364.2","8109","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Population percentage change, 2016 to 2021","","0","units","0","","364.3","-0.9","","","","1"
"2021","Happy Valley-Goose Bay","2021A00051010025","Total private dwellings, 2021","","0","units","0","","364.4","3390","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Total private dwellings, 2016","","0","units","0","","364.5","3271","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","364.6","3.6","","","","1"
"2021","Happy Valley-Goose Bay","2021A00051010025","Private dwellings occupied by usual residents, 2021","","0","units","0","","364.7","3072","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Private dwellings occupied by usual residents, 2016","","0","units","0","","364.8","3031","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","364.9","1.4","","","","1"
"2021","Happy Valley-Goose Bay","2021A00051010025","Land area in square kilometres, 2021","","0","units","0","","364.10","304.52","","","","2"
"2021","Happy Valley-Goose Bay","2021A00051010025","Population density per square kilometre, 2021","","0","units","0","","364.11","26.4","","","","1"
"2021","Happy Valley-Goose Bay","2021A00051010025","National population rank, 2021","","0","units","0","","364.12","511","","","","0"
"2021","Happy Valley-Goose Bay","2021A00051010025","Province/territory population rank, 2021","","0","units","0","","364.13","9","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Population, 2021","","0","units","0","","365.1","692","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Population, 2016","","0","units","0","","365.2","558","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Population percentage change, 2016 to 2021","","0","units","0","","365.3","24.0","","","","1"
"2021","L'Anse au Loup","2021A00051010002","Total private dwellings, 2021","","0","units","0","","365.4","322","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Total private dwellings, 2016","","0","units","0","","365.5","240","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","365.6","34.2","","","","1"
"2021","L'Anse au Loup","2021A00051010002","Private dwellings occupied by usual residents, 2021","","0","units","0","","365.7","302","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Private dwellings occupied by usual residents, 2016","","0","units","0","","365.8","222","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","365.9","36.0","","","","1"
"2021","L'Anse au Loup","2021A00051010002","Land area in square kilometres, 2021","","0","units","0","","365.10","3.39","","","","2"
"2021","L'Anse au Loup","2021A00051010002","Population density per square kilometre, 2021","","0","units","0","","365.11","203.9","","","","1"
"2021","L'Anse au Loup","2021A00051010002","National population rank, 2021","","0","units","0","","365.12","2537","","","","0"
"2021","L'Anse au Loup","2021A00051010002","Province/territory population rank, 2021","","0","units","0","","365.13","109","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Population, 2021","","0","units","0","","366.1","219","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Population, 2016","","0","units","0","","366.2","216","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Population percentage change, 2016 to 2021","","0","units","0","","366.3","1.4","","","","1"
"2021","L'Anse-au-Clair","2021A00051010004","Total private dwellings, 2021","","0","units","0","","366.4","111","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Total private dwellings, 2016","","0","units","0","","366.5","103","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","366.6","7.8","","","","1"
"2021","L'Anse-au-Clair","2021A00051010004","Private dwellings occupied by usual residents, 2021","","0","units","0","","366.7","98","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Private dwellings occupied by usual residents, 2016","","0","units","0","","366.8","90","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","366.9","8.9","","","","1"
"2021","L'Anse-au-Clair","2021A00051010004","Land area in square kilometres, 2021","","0","units","0","","366.10","60.65","","","","2"
"2021","L'Anse-au-Clair","2021A00051010004","Population density per square kilometre, 2021","","0","units","0","","366.11","3.6","","","","1"
"2021","L'Anse-au-Clair","2021A00051010004","National population rank, 2021","","0","units","0","","366.12","3791","","","","0"
"2021","L'Anse-au-Clair","2021A00051010004","Province/territory population rank, 2021","","0","units","0","","366.13","255","","","","0"
"2021","Labrador City","2021A00051010032","Population, 2021","","0","units","0","","367.1","7412","","","","0"
"2021","Labrador City","2021A00051010032","Population, 2016","","0","units","0","","367.2","7220","","","","0"
"2021","Labrador City","2021A00051010032","Population percentage change, 2016 to 2021","","0","units","0","","367.3","2.7","","","","1"
"2021","Labrador City","2021A00051010032","Total private dwellings, 2021","","0","units","0","","367.4","3368","","","","0"
"2021","Labrador City","2021A00051010032","Total private dwellings, 2016","","0","units","0","","367.5","3474","","","","0"
"2021","Labrador City","2021A00051010032","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","367.6","-3.1","","","","1"
"2021","Labrador City","2021A00051010032","Private dwellings occupied by usual residents, 2021","","0","units","0","","367.7","3070","","","","0"
"2021","Labrador City","2021A00051010032","Private dwellings occupied by usual residents, 2016","","0","units","0","","367.8","2909","","","","0"
"2021","Labrador City","2021A00051010032","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","367.9","5.5","","","","1"
"2021","Labrador City","2021A00051010032","Land area in square kilometres, 2021","","0","units","0","","367.10","34.11","","","","2"
"2021","Labrador City","2021A00051010032","Population density per square kilometre, 2021","","0","units","0","","367.11","217.3","","","","1"
"2021","Labrador City","2021A00051010032","National population rank, 2021","","0","units","0","","367.12","557","","","","0"
"2021","Labrador City","2021A00051010032","Province/territory population rank, 2021","","0","units","0","","367.13","11","","","","0"
"2021","Mary's Harbour","2021A00051010011","Population, 2021","","0","units","0","","368.1","312","","","","0"
"2021","Mary's Harbour","2021A00051010011","Population, 2016","","0","units","0","","368.2","341","","","","0"
"2021","Mary's Harbour","2021A00051010011","Population percentage change, 2016 to 2021","","0","units","0","","368.3","-8.5","","","","1"
"2021","Mary's Harbour","2021A00051010011","Total private dwellings, 2021","","0","units","0","","368.4","147","","","","0"
"2021","Mary's Harbour","2021A00051010011","Total private dwellings, 2016","","0","units","0","","368.5","154","","","","0"
"2021","Mary's Harbour","2021A00051010011","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","368.6","-4.5","","","","1"
"2021","Mary's Harbour","2021A00051010011","Private dwellings occupied by usual residents, 2021","","0","units","0","","368.7","121","","","","0"
"2021","Mary's Harbour","2021A00051010011","Private dwellings occupied by usual residents, 2016","","0","units","0","","368.8","125","","","","0"
"2021","Mary's Harbour","2021A00051010011","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","368.9","-3.2","","","","1"
"2021","Mary's Harbour","2021A00051010011","Land area in square kilometres, 2021","","0","units","0","","368.10","34.25","","","","2"
"2021","Mary's Harbour","2021A00051010011","Population density per square kilometre, 2021","","0","units","0","","368.11","9.1","","","","1"
"2021","Mary's Harbour","2021A00051010011","National population rank, 2021","","0","units","0","","368.12","3472","","","","0"
"2021","Mary's Harbour","2021A00051010011","Province/territory population rank, 2021","","0","units","0","","368.13","217","","","","0"
"2021","Natuashish 2","2021A00051010801","Population, 2021","","0","units","0","","369.1","856","","","","0"
"2021","Natuashish 2","2021A00051010801","Population, 2016","","0","units","0","","369.2","938","","r","","0"
"2021","Natuashish 2","2021A00051010801","Population percentage change, 2016 to 2021","","0","units","0","","369.3","-8.7","","","","1"
"2021","Natuashish 2","2021A00051010801","Total private dwellings, 2021","","0","units","0","","369.4","239","","","","0"
"2021","Natuashish 2","2021A00051010801","Total private dwellings, 2016","","0","units","0","","369.5","239","","r","","0"
"2021","Natuashish 2","2021A00051010801","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","369.6","0.0","","","","1"
"2021","Natuashish 2","2021A00051010801","Private dwellings occupied by usual residents, 2021","","0","units","0","","369.7","196","","","","0"
"2021","Natuashish 2","2021A00051010801","Private dwellings occupied by usual residents, 2016","","0","units","0","","369.8","217","","r","","0"
"2021","Natuashish 2","2021A00051010801","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","369.9","-9.7","","","","1"
"2021","Natuashish 2","2021A00051010801","Land area in square kilometres, 2021","","0","units","0","","369.10","44.01","","","","2"
"2021","Natuashish 2","2021A00051010801","Population density per square kilometre, 2021","","0","units","0","","369.11","19.5","","","","1"
"2021","Natuashish 2","2021A00051010801","National population rank, 2021","","0","units","0","","369.12","2298","","","","0"
"2021","Natuashish 2","2021A00051010801","Province/territory population rank, 2021","","0","units","0","","369.13","90","","","","0"
"2021","North West River","2021A00051010022","Population, 2021","","0","units","0","","370.1","560","","","","0"
"2021","North West River","2021A00051010022","Population, 2016","","0","units","0","","370.2","547","","","","0"
"2021","North West River","2021A00051010022","Population percentage change, 2016 to 2021","","0","units","0","","370.3","2.4","","","","1"
"2021","North West River","2021A00051010022","Total private dwellings, 2021","","0","units","0","","370.4","284","","","","0"
"2021","North West River","2021A00051010022","Total private dwellings, 2016","","0","units","0","","370.5","277","","","","0"
"2021","North West River","2021A00051010022","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","370.6","2.5","","","","1"
"2021","North West River","2021A00051010022","Private dwellings occupied by usual residents, 2021","","0","units","0","","370.7","247","","","","0"
"2021","North West River","2021A00051010022","Private dwellings occupied by usual residents, 2016","","0","units","0","","370.8","246","","","","0"
"2021","North West River","2021A00051010022","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","370.9","0.4","","","","1"
"2021","North West River","2021A00051010022","Land area in square kilometres, 2021","","0","units","0","","370.10","3.55","","","","2"
"2021","North West River","2021A00051010022","Population density per square kilometre, 2021","","0","units","0","","370.11","157.9","","","","1"
"2021","North West River","2021A00051010022","National population rank, 2021","","0","units","0","","370.12","2796","","","","0"
"2021","North West River","2021A00051010022","Province/territory population rank, 2021","","0","units","0","","370.13","140","","","","0"
"2021","Pinware","2021A00051010007","Population, 2021","","0","units","0","","371.1","64","","","","0"
"2021","Pinware","2021A00051010007","Population, 2016","","0","units","0","","371.2","88","","","","0"
"2021","Pinware","2021A00051010007","Population percentage change, 2016 to 2021","","0","units","0","","371.3","-27.3","","","","1"
"2021","Pinware","2021A00051010007","Total private dwellings, 2021","","0","units","0","","371.4","31","","","","0"
"2021","Pinware","2021A00051010007","Total private dwellings, 2016","","0","units","0","","371.5","50","","","","0"
"2021","Pinware","2021A00051010007","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","371.6","-38.0","","","","1"
"2021","Pinware","2021A00051010007","Private dwellings occupied by usual residents, 2021","","0","units","0","","371.7","28","","","","0"
"2021","Pinware","2021A00051010007","Private dwellings occupied by usual residents, 2016","","0","units","0","","371.8","36","","","","0"
"2021","Pinware","2021A00051010007","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","371.9","-22.2","","","","1"
"2021","Pinware","2021A00051010007","Land area in square kilometres, 2021","","0","units","0","","371.10","4.08","","","","2"
"2021","Pinware","2021A00051010007","Population density per square kilometre, 2021","","0","units","0","","371.11","15.7","","","","1"
"2021","Pinware","2021A00051010007","National population rank, 2021","","0","units","0","","371.12","4437","","","","0"
"2021","Pinware","2021A00051010007","Province/territory population rank, 2021","","0","units","0","","371.13","343","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Population, 2021","","0","units","0","","372.1","403","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Population, 2016","","0","units","0","","372.2","412","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Population percentage change, 2016 to 2021","","0","units","0","","372.3","-2.2","","","","1"
"2021","Port Hope Simpson","2021A00051010009","Total private dwellings, 2021","","0","units","0","","372.4","186","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Total private dwellings, 2016","","0","units","0","","372.5","176","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","372.6","5.7","","","","1"
"2021","Port Hope Simpson","2021A00051010009","Private dwellings occupied by usual residents, 2021","","0","units","0","","372.7","159","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Private dwellings occupied by usual residents, 2016","","0","units","0","","372.8","152","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","372.9","4.6","","","","1"
"2021","Port Hope Simpson","2021A00051010009","Land area in square kilometres, 2021","","0","units","0","","372.10","32.02","","","","2"
"2021","Port Hope Simpson","2021A00051010009","Population density per square kilometre, 2021","","0","units","0","","372.11","12.6","","","","1"
"2021","Port Hope Simpson","2021A00051010009","National population rank, 2021","","0","units","0","","372.12","3169","","","","0"
"2021","Port Hope Simpson","2021A00051010009","Province/territory population rank, 2021","","0","units","0","","372.13","184","","","","0"
"2021","Red Bay","2021A00051010003","Population, 2021","","0","units","0","","373.1","142","","","","0"
"2021","Red Bay","2021A00051010003","Population, 2016","","0","units","0","","373.2","169","","","","0"
"2021","Red Bay","2021A00051010003","Population percentage change, 2016 to 2021","","0","units","0","","373.3","-16.0","","","","1"
"2021","Red Bay","2021A00051010003","Total private dwellings, 2021","","0","units","0","","373.4","69","","","","0"
"2021","Red Bay","2021A00051010003","Total private dwellings, 2016","","0","units","0","","373.5","92","","","","0"
"2021","Red Bay","2021A00051010003","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","373.6","-25.0","","","","1"
"2021","Red Bay","2021A00051010003","Private dwellings occupied by usual residents, 2021","","0","units","0","","373.7","65","","","","0"
"2021","Red Bay","2021A00051010003","Private dwellings occupied by usual residents, 2016","","0","units","0","","373.8","71","","","","0"
"2021","Red Bay","2021A00051010003","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","373.9","-8.5","","","","1"
"2021","Red Bay","2021A00051010003","Land area in square kilometres, 2021","","0","units","0","","373.10","2.31","","","","2"
"2021","Red Bay","2021A00051010003","Population density per square kilometre, 2021","","0","units","0","","373.11","61.3","","","","1"
"2021","Red Bay","2021A00051010003","National population rank, 2021","","0","units","0","","373.12","4089","","","","0"
"2021","Red Bay","2021A00051010003","Province/territory population rank, 2021","","0","units","0","","373.13","299","","","","0"
"2021","Sheshatshiu 3","2021A00051010802","Population, 2021","","0","units","0","","374.1","1225","","","","0"
"2021","Sheshatshiu 3","2021A00051010802","Population, 2016","","0","units","0","","374.2","1500","","r","","0"
"2021","Sheshatshiu 3","2021A00051010802","Population percentage change, 2016 to 2021","","0","units","0","","374.3","-18.3","","","","1"
"2021","Sheshatshiu 3","2021A00051010802","Total private dwellings, 2021","","0","units","0","","374.4","373","","","","0"
"2021","Sheshatshiu 3","2021A00051010802","Total private dwellings, 2016","","0","units","0","","374.5","355","","r","","0"
"2021","Sheshatshiu 3","2021A00051010802","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","374.6","5.1","","","","1"
"2021","Sheshatshiu 3","2021A00051010802","Private dwellings occupied by usual residents, 2021","","0","units","0","","374.7","340","","","","0"
"2021","Sheshatshiu 3","2021A00051010802","Private dwellings occupied by usual residents, 2016","","0","units","0","","374.8","321","","r","","0"
"2021","Sheshatshiu 3","2021A00051010802","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","374.9","5.9","","","","1"
"2021","Sheshatshiu 3","2021A00051010802","Land area in square kilometres, 2021","","0","units","0","","374.10","8.48","","","","2"
"2021","Sheshatshiu 3","2021A00051010802","Population density per square kilometre, 2021","","0","units","0","","374.11","144.5","","","","1"
"2021","Sheshatshiu 3","2021A00051010802","National population rank, 2021","","0","units","0","","374.12","1873","","","","0"
"2021","Sheshatshiu 3","2021A00051010802","Province/territory population rank, 2021","","0","units","0","","374.13","66","","","","0"
"2021","St. Lewis","2021A00051010010","Population, 2021","","0","units","0","","375.1","181","","","","0"
"2021","St. Lewis","2021A00051010010","Population, 2016","","0","units","0","","375.2","194","","","","0"
"2021","St. Lewis","2021A00051010010","Population percentage change, 2016 to 2021","","0","units","0","","375.3","-6.7","","","","1"
"2021","St. Lewis","2021A00051010010","Total private dwellings, 2021","","0","units","0","","375.4","93","","","","0"
"2021","St. Lewis","2021A00051010010","Total private dwellings, 2016","","0","units","0","","375.5","89","","","","0"
"2021","St. Lewis","2021A00051010010","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","375.6","4.5","","","","1"
"2021","St. Lewis","2021A00051010010","Private dwellings occupied by usual residents, 2021","","0","units","0","","375.7","72","","","","0"
"2021","St. Lewis","2021A00051010010","Private dwellings occupied by usual residents, 2016","","0","units","0","","375.8","74","","","","0"
"2021","St. Lewis","2021A00051010010","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","375.9","-2.7","","","","1"
"2021","St. Lewis","2021A00051010010","Land area in square kilometres, 2021","","0","units","0","","375.10","10.04","","","","2"
"2021","St. Lewis","2021A00051010010","Population density per square kilometre, 2021","","0","units","0","","375.11","18.0","","","","1"
"2021","St. Lewis","2021A00051010010","National population rank, 2021","","0","units","0","","375.12","3925","","","","0"
"2021","St. Lewis","2021A00051010010","Province/territory population rank, 2021","","0","units","0","","375.13","276","","","","0"
"2021","Wabush","2021A00051010034","Population, 2021","","0","units","0","","376.1","1964","","","","0"
"2021","Wabush","2021A00051010034","Population, 2016","","0","units","0","","376.2","1906","","","","0"
"2021","Wabush","2021A00051010034","Population percentage change, 2016 to 2021","","0","units","0","","376.3","3.0","","","","1"
"2021","Wabush","2021A00051010034","Total private dwellings, 2021","","0","units","0","","376.4","864","","","","0"
"2021","Wabush","2021A00051010034","Total private dwellings, 2016","","0","units","0","","376.5","950","","","","0"
"2021","Wabush","2021A00051010034","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","376.6","-9.1","","","","1"
"2021","Wabush","2021A00051010034","Private dwellings occupied by usual residents, 2021","","0","units","0","","376.7","798","","","","0"
"2021","Wabush","2021A00051010034","Private dwellings occupied by usual residents, 2016","","0","units","0","","376.8","741","","","","0"
"2021","Wabush","2021A00051010034","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","376.9","7.7","","","","1"
"2021","Wabush","2021A00051010034","Land area in square kilometres, 2021","","0","units","0","","376.10","42.42","","","","2"
"2021","Wabush","2021A00051010034","Population density per square kilometre, 2021","","0","units","0","","376.11","46.3","","","","1"
"2021","Wabush","2021A00051010034","National population rank, 2021","","0","units","0","","376.12","1402","","","","0"
"2021","Wabush","2021A00051010034","Province/territory population rank, 2021","","0","units","0","","376.13","41","","","","0"
"2021","West St. Modeste","2021A00051010006","Population, 2021","","0","units","0","","377.1","102","","","","0"
"2021","West St. Modeste","2021A00051010006","Population, 2016","","0","units","0","","377.2","111","","","","0"
"2021","West St. Modeste","2021A00051010006","Population percentage change, 2016 to 2021","","0","units","0","","377.3","-8.1","","","","1"
"2021","West St. Modeste","2021A00051010006","Total private dwellings, 2021","","0","units","0","","377.4","62","","","","0"
"2021","West St. Modeste","2021A00051010006","Total private dwellings, 2016","","0","units","0","","377.5","61","","","","0"
"2021","West St. Modeste","2021A00051010006","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","377.6","1.6","","","","1"
"2021","West St. Modeste","2021A00051010006","Private dwellings occupied by usual residents, 2021","","0","units","0","","377.7","51","","","","0"
"2021","West St. Modeste","2021A00051010006","Private dwellings occupied by usual residents, 2016","","0","units","0","","377.8","52","","","","0"
"2021","West St. Modeste","2021A00051010006","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","377.9","-1.9","","","","1"
"2021","West St. Modeste","2021A00051010006","Land area in square kilometres, 2021","","0","units","0","","377.10","7.60","","","","2"
"2021","West St. Modeste","2021A00051010006","Population density per square kilometre, 2021","","0","units","0","","377.11","13.4","","","","1"
"2021","West St. Modeste","2021A00051010006","National population rank, 2021","","0","units","0","","377.12","4244","","","","0"
"2021","West St. Modeste","2021A00051010006","Province/territory population rank, 2021","","0","units","0","","377.13","318","","","","0"
"2021","Division No. 11","2021A00031011","Population, 2021","","0","units","0","","378.1","2323","","","","0"
"2021","Division No. 11","2021A00031011","Population, 2016","","0","units","0","","378.2","2558","","","","0"
"2021","Division No. 11","2021A00031011","Population percentage change, 2016 to 2021","","0","units","0","","378.3","-9.2","","","","1"
"2021","Division No. 11","2021A00031011","Total private dwellings, 2021","","0","units","0","","378.4","845","","","","0"
"2021","Division No. 11","2021A00031011","Total private dwellings, 2016","","0","units","0","","378.5","945","","","","0"
"2021","Division No. 11","2021A00031011","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","378.6","-10.6","","","","1"
"2021","Division No. 11","2021A00031011","Private dwellings occupied by usual residents, 2021","","0","units","0","","378.7","780","","","","0"
"2021","Division No. 11","2021A00031011","Private dwellings occupied by usual residents, 2016","","0","units","0","","378.8","834","","","","0"
"2021","Division No. 11","2021A00031011","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","378.9","-6.5","","","","1"
"2021","Division No. 11","2021A00031011","Land area in square kilometres, 2021","","0","units","0","","378.10","66787.13","","","","2"
"2021","Division No. 11","2021A00031011","Population density per square kilometre, 2021","","0","units","0","","378.11","0.0","","","","1"
"2021","Division No. 11","2021A00031011","National population rank, 2021","","0","units","0","","378.12","291","","","","0"
"2021","Division No. 11","2021A00031011","Province/territory population rank, 2021","","0","units","0","","378.13","11","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Population, 2021","","0","units","0","","379.1","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Population, 2016","","0","units","0","","379.2","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Population percentage change, 2016 to 2021","","0","units","0","","379.3","","...","","","1"
"2021","Division No. 11, Subd. C","2021A00051011005","Total private dwellings, 2021","","0","units","0","","379.4","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Total private dwellings, 2016","","0","units","0","","379.5","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","379.6","","...","","","1"
"2021","Division No. 11, Subd. C","2021A00051011005","Private dwellings occupied by usual residents, 2021","","0","units","0","","379.7","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Private dwellings occupied by usual residents, 2016","","0","units","0","","379.8","0","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","379.9","","...","","","1"
"2021","Division No. 11, Subd. C","2021A00051011005","Land area in square kilometres, 2021","","0","units","0","","379.10","26193.25","","","","2"
"2021","Division No. 11, Subd. C","2021A00051011005","Population density per square kilometre, 2021","","0","units","0","","379.11","0.0","","","","1"
"2021","Division No. 11, Subd. C","2021A00051011005","National population rank, 2021","","0","units","0","","379.12","4831","","","","0"
"2021","Division No. 11, Subd. C","2021A00051011005","Province/territory population rank, 2021","","0","units","0","","379.13","366","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Population, 2021","","0","units","0","","380.1","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Population, 2016","","0","units","0","","380.2","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Population percentage change, 2016 to 2021","","0","units","0","","380.3","","...","","","1"
"2021","Division No. 11, Subd. E","2021A00051011040","Total private dwellings, 2021","","0","units","0","","380.4","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Total private dwellings, 2016","","0","units","0","","380.5","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","380.6","","...","","","1"
"2021","Division No. 11, Subd. E","2021A00051011040","Private dwellings occupied by usual residents, 2021","","0","units","0","","380.7","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Private dwellings occupied by usual residents, 2016","","0","units","0","","380.8","0","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","380.9","","...","","","1"
"2021","Division No. 11, Subd. E","2021A00051011040","Land area in square kilometres, 2021","","0","units","0","","380.10","40487.59","","","","2"
"2021","Division No. 11, Subd. E","2021A00051011040","Population density per square kilometre, 2021","","0","units","0","","380.11","0.0","","","","1"
"2021","Division No. 11, Subd. E","2021A00051011040","National population rank, 2021","","0","units","0","","380.12","4831","","","","0"
"2021","Division No. 11, Subd. E","2021A00051011040","Province/territory population rank, 2021","","0","units","0","","380.13","366","","","","0"
"2021","Hopedale","2021A00051011030","Population, 2021","","0","units","0","","381.1","596","","","","0"
"2021","Hopedale","2021A00051011030","Population, 2016","","0","units","0","","381.2","574","","","","0"
"2021","Hopedale","2021A00051011030","Population percentage change, 2016 to 2021","","0","units","0","","381.3","3.8","","","","1"
"2021","Hopedale","2021A00051011030","Total private dwellings, 2021","","0","units","0","","381.4","208","","","","0"
"2021","Hopedale","2021A00051011030","Total private dwellings, 2016","","0","units","0","","381.5","196","","","","0"
"2021","Hopedale","2021A00051011030","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","381.6","6.1","","","","1"
"2021","Hopedale","2021A00051011030","Private dwellings occupied by usual residents, 2021","","0","units","0","","381.7","193","","","","0"
"2021","Hopedale","2021A00051011030","Private dwellings occupied by usual residents, 2016","","0","units","0","","381.8","184","","","","0"
"2021","Hopedale","2021A00051011030","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","381.9","4.9","","","","1"
"2021","Hopedale","2021A00051011030","Land area in square kilometres, 2021","","0","units","0","","381.10","2.18","","","","2"
"2021","Hopedale","2021A00051011030","Population density per square kilometre, 2021","","0","units","0","","381.11","273.7","","","","1"
"2021","Hopedale","2021A00051011030","National population rank, 2021","","0","units","0","","381.12","2722","","","","0"
"2021","Hopedale","2021A00051011030","Province/territory population rank, 2021","","0","units","0","","381.13","126","","","","0"
"2021","Makkovik","2021A00051011020","Population, 2021","","0","units","0","","382.1","365","","","","0"
"2021","Makkovik","2021A00051011020","Population, 2016","","0","units","0","","382.2","377","","","","0"
"2021","Makkovik","2021A00051011020","Population percentage change, 2016 to 2021","","0","units","0","","382.3","-3.2","","","","1"
"2021","Makkovik","2021A00051011020","Total private dwellings, 2021","","0","units","0","","382.4","154","","","","0"
"2021","Makkovik","2021A00051011020","Total private dwellings, 2016","","0","units","0","","382.5","148","","","","0"
"2021","Makkovik","2021A00051011020","Total private dwellings percentage change, 2016 to 2021","","0","units","0","","382.6","4.1","","","","1"
"2021","Makkovik","2021A00051011020","Private dwellings occupied by usual residents, 2021","","0","units","0","","382.7","142","","","","0"
"2021","Makkovik","2021A00051011020","Private dwellings occupied by usual residents, 2016","","0","units","0","","382.8","137","","","","0"
"2021","Makkovik","2021A00051011020","Private dwellings occupied by usual residents percentage change, 2016 to 2021","","0","units","0","","382.9","3.6","","","","1"
"2021","Makkovik","2021A00051011020","Land area in square kilometres, 2021","","0","units","0","","382.10","2.95","","","","2"
"2021","Makkovik","2021A00051011020","Population density per square kilometre, 2021","","0","units","0","","382.11","123.5","","","","1"
"2021","Makkovik","2021A00051011020","National population rank, 2021","","0","units","0","","382.12","3302","","","","0"
